ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Children,Total_Spend,Total_Purchases,Customer_Tenure_Days,Age_Band,Income_Band,Customer_Segment
13560184,1963,Basic,Single,51696.6,0,0,2014-06-29,14,495,25,164,69,4,9,1,9,6,4,10,0,0,0,0,0,1,0,India,62,0,766,19,4218,60-69,Mid,Campaign Responder
9609355,1975,2n Cycle,Married,1730.0,1,0,2014-05-23,99,0,0,7,4,0,9,1,1,0,3,7,0,0,0,0,0,0,0,Spain,50,1,20,4,4255,50-59,Low,High Web Engagement
16534587,1979,2n Cycle,Married,39727.2,1,0,2014-06-29,89,44,0,163,0,4,28,2,0,3,2,3,0,0,0,0,0,0,0,Canada,46,1,239,5,4218,40-49,Mid,Family Customer
7504841,1982,Graduation,Divorced,44519.7,1,0,2014-06-29,54,10,0,51,10,0,4,1,2,0,8,7,0,0,0,0,0,0,0,Spain,43,1,75,10,4218,40-49,Mid,High Web Engagement
44451,1955,2n Cycle,Married,44921.7,1,1,2013-12-13,62,58,0,15,12,5,0,1,2,0,3,2,0,0,0,0,0,0,0,Australia,70,2,90,5,4416,70+,Mid,Family Customer
8391191,1982,Basic,Married,38270.0,1,0,2013-05-31,99,97,36,52,1,0,142,3,0,0,4,2,0,0,0,0,0,0,0,Spain,43,1,328,4,4612,40-49,Mid,Family Customer
4297202,1974,Master,Together,107690.3,0,0,2013-09-01,56,949,3,614,157,0,91,2,6,2,6,4,0,0,0,0,0,0,0,Spain,51,0,1814,14,4519,50-59,Very High,High Spender
7091189,1992,PhD,Together,50468.2,0,1,2012-08-22,49,237,0,146,238,11,20,3,9,2,4,6,0,0,1,0,0,0,0,Canada,33,1,652,15,4894,30-39,Mid,High Web Engagement
3036062,1991,PhD,Divorced,37963.3,0,0,2014-06-29,77,11,0,41,4,135,78,1,4,6,5,7,0,0,0,0,0,0,0,Canada,34,0,269,15,4218,30-39,Mid,High Web Engagement
623870,1970,Master,Single,35224.4,0,0,2013-09-14,99,227,0,622,28,17,43,1,4,1,9,8,0,0,0,0,0,1,0,Australia,55,0,937,14,4506,50-59,Mid,Campaign Responder
3206447,1957,Graduation,Widow,64146.5,0,0,2013-12-09,46,0,0,48,149,10,17,3,3,2,4,3,0,0,0,0,0,0,0,Australia,68,0,224,9,4420,60-69,High,Standard Customer
6867544,1980,PhD,Widow,81340.9,0,0,2013-05-12,33,598,0,153,8,5,0,1,6,1,9,4,0,0,0,0,0,0,0,Spain,45,0,764,16,4631,40-49,High,High Income
2558283,1969,PhD,Single,60927.9,0,1,2012-11-08,10,355,2,387,38,37,186,5,4,4,6,3,0,0,0,0,0,0,0,Spain,56,1,1005,14,4816,50-59,High,Family Customer
3977993,1954,Master,Together,15344.2,1,1,2013-10-01,99,229,0,55,9,0,24,4,4,2,6,7,0,0,0,0,0,0,0,Mexico,71,2,317,12,4489,70+,Low,High Web Engagement
13305226,1980,Master,Single,35515.1,1,0,2014-06-27,89,50,0,17,0,0,4,1,2,0,3,3,0,0,0,0,0,0,0,USA,45,1,71,5,4220,40-49,Mid,Family Customer
3549713,1961,Master,Single,36231.6,0,0,2014-06-29,84,1493,8,228,96,4,39,3,4,4,5,7,0,0,0,0,0,0,0,Australia,64,0,1868,13,4218,60-69,Mid,High Spender
10177826,1968,Graduation,Single,95510.6,0,1,2013-09-19,76,1493,0,426,183,7,66,4,2,3,9,1,0,1,0,0,0,1,0,Australia,57,1,2175,14,4501,50-59,Very High,High Spender
8279121,1950,Master,Together,97972.5,0,0,2013-04-02,49,911,170,191,49,25,17,3,6,0,7,6,0,0,0,0,0,0,0,Spain,75,0,1363,13,4671,70+,Very High,High Income
15725205,1957,Graduation,Single,77337.8,0,0,2013-07-01,67,25,0,63,8,5,19,1,1,1,6,9,0,0,0,0,0,1,0,India,68,0,120,8,4581,60-69,High,High Income
12454643,1983,Graduation,Married,42131.2,1,1,2014-02-04,99,0,0,59,9,5,14,2,0,0,3,5,0,0,0,0,0,0,0,Spain,42,2,87,3,4363,40-49,Mid,Family Customer
9102274,1975,Master,Together,74059.9,0,1,2013-11-22,99,196,2,1225,99,44,17,1,7,5,6,7,0,0,0,0,0,0,0,Canada,50,1,1583,18,4437,50-59,High,High Spender
9377767,1962,Basic,Together,94899.0,0,0,2013-05-21,74,77,160,216,140,47,3,1,6,0,6,0,1,0,0,0,0,0,0,Germany,63,0,643,12,4622,60-69,Very High,High Income
13427498,1987,Master,Married,92481.3,1,0,2012-12-03,71,315,55,611,109,0,2,1,4,3,8,8,0,0,0,0,0,0,0,Spain,38,1,1092,15,4791,30-39,Very High,High Income
2725426,1961,Master,Divorced,48101.6,1,0,2013-11-30,20,57,1,2,0,0,7,3,3,1,6,8,0,0,0,0,0,0,0,Saudi Arabia,64,1,67,10,4429,60-69,Mid,High Web Engagement
10466500,1990,PhD,Widow,57783.3,1,0,2013-03-26,74,0,0,15,231,0,20,1,6,1,7,8,0,0,0,0,0,0,0,Spain,35,1,266,14,4678,30-39,Mid,High Web Engagement
1811984,1983,Graduation,Single,52746.8,0,1,2013-10-14,74,0,0,21,1,0,41,3,2,6,1,1,0,0,0,0,0,0,0,Canada,42,1,63,9,4476,40-49,Mid,Family Customer
14697574,1966,Basic,Together,55213.6,1,1,2012-11-19,99,36,5,1231,14,0,4,1,3,1,3,7,0,0,0,0,0,0,0,Canada,59,2,1290,7,4805,50-59,Mid,High Web Engagement
13161323,1970,Basic,Single,98697.1,1,0,2013-01-21,83,164,169,216,41,9,27,0,3,4,6,7,0,0,0,0,0,0,0,Australia,55,1,626,13,4742,50-59,Very High,High Income
1420286,1961,Graduation,Married,4793.6,1,1,2014-01-28,99,180,0,57,11,1,19,1,11,1,3,7,0,0,0,0,0,0,0,Canada,64,2,268,15,4370,60-69,Low,High Web Engagement
13527664,1957,Basic,Single,97473.9,0,1,2012-11-17,89,186,0,194,9,0,0,1,2,1,2,6,0,0,0,0,0,0,0,Spain,68,1,389,5,4807,60-69,Very High,High Income
4604350,1961,Master,Together,1730.0,0,1,2014-02-27,89,0,0,31,5,0,0,3,7,0,1,8,0,0,0,0,0,0,0,Spain,64,1,36,8,4340,60-69,Low,High Web Engagement
10414055,1963,2n Cycle,Widow,54246.0,0,1,2014-03-26,10,127,3,127,20,0,29,7,4,0,6,5,0,0,0,0,0,0,0,Canada,62,1,306,10,4313,60-69,Mid,Family Customer
16311248,1965,Master,Widow,88783.8,1,0,2013-12-30,25,221,1,23,0,63,95,4,4,0,6,4,0,0,0,0,0,0,0,Germany,60,1,403,10,4399,60-69,Very High,High Income
10659142,1980,Graduation,Together,105036.9,0,1,2014-06-29,25,329,3,446,178,59,56,1,8,4,7,7,0,0,0,0,0,0,0,Germany,45,1,1071,19,4218,40-49,Very High,High Income
2330416,1981,Graduation,Single,2849.0,1,0,2013-06-09,99,3,0,45,84,0,0,4,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,44,1,132,4,4603,40-49,Low,High Web Engagement
16135345,1962,Graduation,Together,97176.1,0,0,2014-06-21,78,8,8,217,6,52,99,1,3,2,5,7,0,0,0,1,0,0,0,Australia,63,0,390,10,4226,60-69,Very High,High Income
6758433,1969,PhD,Married,5721.7,1,0,2012-12-28,99,518,0,202,78,0,9,3,6,2,3,8,0,0,0,0,0,0,0,Saudi Arabia,56,1,807,11,4766,50-59,Low,High Web Engagement
7179396,1971,Graduation,Married,1730.0,1,1,2013-01-15,89,0,0,58,0,0,0,3,2,0,2,7,0,0,0,0,0,0,0,Canada,54,2,58,4,4748,50-59,Low,High Web Engagement
6922154,1951,2n Cycle,Widow,96738.4,0,2,2014-02-20,99,75,115,284,2,5,13,3,3,1,6,2,0,0,0,0,0,1,0,India,74,2,494,10,4347,70+,Very High,High Income
1414568,1971,Graduation,Together,72753.7,1,1,2013-10-04,91,163,0,51,0,0,4,2,2,1,6,8,0,0,0,0,0,0,0,USA,54,2,218,9,4486,50-59,High,High Web Engagement
419714,1978,PhD,Together,22073.9,1,0,2013-08-01,99,0,0,41,0,0,5,2,2,0,2,8,1,0,0,0,0,0,0,Saudi Arabia,47,1,46,4,4550,40-49,Low,High Web Engagement
5484829,1945,Master,Single,58716.1,2,0,2014-06-29,17,618,11,286,8,19,10,1,4,0,6,5,1,0,0,0,0,0,0,Canada,80,2,952,10,4218,70+,High,Family Customer
16545919,1984,Graduation,Together,73115.1,0,0,2014-02-28,95,533,38,161,45,4,210,3,6,7,12,6,0,0,0,0,0,0,0,USA,41,0,991,25,4339,40-49,High,High Web Engagement
14349143,1976,PhD,Divorced,105812.6,0,0,2014-06-18,84,1130,8,15,0,1,2,4,2,1,13,1,0,0,0,0,0,0,0,Germany,49,0,1156,16,4229,40-49,Very High,High Income
16278603,1959,Graduation,Single,93396.0,0,0,2012-10-24,84,76,43,220,259,18,27,1,3,1,6,7,0,1,1,0,0,0,0,Germany,66,0,643,10,4831,60-69,Very High,High Income
3787986,1975,Master,Married,22882.1,1,0,2012-07-30,72,0,0,34,11,0,0,3,3,0,4,8,0,0,0,0,0,0,0,Spain,50,1,45,7,4917,50-59,Low,High Web Engagement
13886523,1981,Master,Together,83819.5,0,0,2013-07-03,0,603,6,1157,233,3,0,1,4,4,10,3,0,1,0,0,0,0,0,Canada,44,0,2002,18,4579,40-49,High,High Spender
13702815,1971,Master,Together,40350.7,0,0,2014-03-15,90,204,10,1127,17,1,13,1,2,4,1,6,0,0,0,0,0,0,0,Canada,54,0,1372,7,4324,50-59,Mid,High Web Engagement
13319082,1975,Basic,Single,71961.9,0,0,2013-03-20,14,813,66,793,135,10,37,1,11,2,4,5,0,0,0,0,0,1,0,Germany,50,0,1854,17,4684,50-59,High,High Spender
8834246,1976,Graduation,Widow,51767.5,0,0,2013-09-09,99,53,2,665,11,0,0,3,2,6,3,6,1,0,0,0,0,0,0,India,49,0,731,11,4511,40-49,Mid,High Web Engagement
4413268,1978,Graduation,Divorced,106580.6,1,1,2013-09-20,90,314,181,122,113,2,37,1,6,6,4,5,0,0,0,0,0,0,0,Germany,47,2,769,16,4500,40-49,Very High,High Income
2946052,1951,Basic,Together,1730.0,1,0,2013-02-17,96,39,0,10,12,4,7,2,2,0,1,8,0,0,0,0,0,0,0,Germany,74,1,72,3,4715,70+,Low,High Web Engagement
5736330,1971,Basic,Married,27538.2,0,1,2012-09-26,74,210,4,507,10,4,0,5,6,0,3,5,0,0,0,0,0,0,0,Saudi Arabia,54,1,735,9,4859,50-59,Low,Family Customer
15848760,1962,Graduation,Together,113599.5,0,0,2013-02-13,39,770,12,1214,46,42,258,4,9,5,7,5,0,0,0,0,0,0,0,Spain,63,0,2342,21,4719,60-69,Very High,High Spender
9707600,1974,Master,Together,45328.5,1,1,2013-07-23,26,0,0,36,0,0,15,3,1,1,3,7,0,0,0,0,0,0,0,Australia,51,2,51,5,4559,50-59,Mid,High Web Engagement
4621567,1986,Basic,Single,1730.0,1,0,2012-09-29,90,0,0,43,144,1,1,1,3,3,3,7,0,0,0,0,0,0,0,Spain,39,1,189,9,4856,30-39,Low,High Web Engagement
4665212,1954,Graduation,Widow,95027.5,0,1,2014-05-21,85,351,19,312,14,9,17,3,6,7,2,5,0,1,0,0,0,0,0,Saudi Arabia,71,1,722,15,4257,70+,Very High,High Income
9032881,1981,PhD,Together,41532.2,1,0,2014-04-19,25,0,0,958,12,0,1,2,2,4,3,8,0,0,0,0,0,0,0,Spain,44,1,971,9,4289,40-49,Mid,High Web Engagement
3854719,1971,Graduation,Single,107027.5,0,0,2012-10-18,67,657,29,739,259,17,263,1,2,1,4,0,0,0,1,0,0,0,0,Australia,54,0,1964,7,4837,50-59,Very High,High Spender
3251359,1982,Graduation,Divorced,72410.0,0,1,2013-09-03,18,0,0,295,235,0,58,3,3,3,6,8,0,1,0,0,0,0,0,Canada,43,1,588,12,4517,40-49,High,High Web Engagement
13569722,1985,Graduation,Single,65017.5,0,0,2013-01-26,26,0,19,187,34,9,77,1,3,0,5,0,0,0,0,0,0,0,0,Mexico,40,0,326,8,4737,40-49,High,Standard Customer
13216671,1996,2n Cycle,Married,1730.0,1,0,2013-11-03,31,0,0,4,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,Spain,29,1,4,3,4456,18-29,Low,High Web Engagement
1570280,1950,PhD,Divorced,85334.9,0,0,2013-08-25,99,0,21,39,44,63,7,2,4,1,3,7,0,0,0,0,0,0,0,USA,75,0,174,8,4526,70+,High,High Income
14330180,1960,Graduation,Absurd,52850.4,1,0,2014-06-29,19,0,0,103,46,0,130,3,3,6,4,5,0,0,0,0,0,0,0,Saudi Arabia,65,1,279,13,4218,60-69,Mid,Family Customer
13677802,1980,Master,Divorced,72794.0,0,0,2013-12-30,88,948,0,58,21,0,3,4,3,0,7,3,0,0,0,1,0,1,0,Mexico,45,0,1030,10,4399,40-49,High,Campaign Responder
851001,1959,PhD,Divorced,50785.9,1,0,2014-03-26,25,766,23,133,138,0,64,3,1,2,4,4,0,0,0,0,0,0,0,USA,66,1,1124,7,4313,60-69,Mid,Family Customer
8481619,1972,Master,Together,42918.9,0,0,2013-07-29,11,470,0,123,2,0,0,4,3,3,10,6,0,0,0,0,0,0,0,USA,53,0,595,16,4553,50-59,Mid,High Web Engagement
7142952,1986,PhD,Married,1730.0,1,0,2012-12-29,89,0,0,12,0,0,2,3,2,0,3,7,0,0,0,0,0,0,0,Spain,39,1,14,5,4765,30-39,Low,High Web Engagement
4278485,1952,Master,Together,78075.2,0,0,2013-07-11,48,33,151,51,5,26,104,4,12,1,4,2,0,0,0,0,0,0,0,Spain,73,0,370,17,4571,70+,High,High Income
1649407,1957,2n Cycle,Married,75350.3,1,0,2012-12-27,91,10,55,663,89,13,25,1,4,0,7,3,0,0,0,0,0,1,0,Spain,68,1,855,11,4767,60-69,High,High Income
7109942,1968,PhD,Divorced,16313.1,1,0,2013-11-21,10,130,52,405,3,48,32,1,4,1,4,1,0,0,0,0,0,0,0,India,57,1,670,9,4438,50-59,Low,Family Customer
13008700,1979,Graduation,Together,109370.7,0,0,2013-08-17,52,194,146,696,39,91,125,1,4,3,6,7,1,0,0,1,0,0,0,Canada,46,0,1291,13,4534,40-49,Very High,High Income
6981783,1951,Master,Together,11993.6,1,1,2014-04-17,99,47,0,97,0,3,0,3,2,0,3,7,0,0,0,0,0,0,0,Spain,74,2,147,5,4291,70+,Low,High Web Engagement
3953580,1981,Basic,Together,11769.2,0,1,2014-06-28,87,18,0,43,0,0,10,2,1,1,6,8,0,0,0,0,0,0,0,Canada,44,1,71,8,4219,40-49,Low,High Web Engagement
4222158,1972,2n Cycle,Married,1730.0,1,0,2012-12-17,99,0,0,18,0,0,0,2,1,0,3,5,0,0,0,0,0,0,0,Canada,53,1,18,4,4777,50-59,Low,Family Customer
15864000,1984,PhD,Divorced,25306.9,1,0,2013-03-06,99,0,0,29,10,0,0,2,3,1,8,6,0,0,0,0,0,0,0,Saudi Arabia,41,1,39,12,4698,40-49,Low,High Web Engagement
16608847,1983,Graduation,Married,45265.9,1,0,2013-04-11,96,0,0,28,0,0,7,3,2,0,2,8,0,0,0,0,0,1,0,Spain,42,1,35,4,4662,40-49,Mid,Campaign Responder
9488712,1949,Graduation,Together,1730.0,1,1,2013-08-23,27,0,0,27,10,0,0,3,3,1,3,6,0,0,0,0,0,0,0,Canada,76,2,37,7,4528,70+,Low,High Web Engagement
6828958,1966,2n Cycle,Together,28062.0,1,0,2013-08-05,78,0,0,46,16,0,12,1,3,0,0,3,0,0,0,0,0,0,0,Spain,59,1,74,3,4546,50-59,Mid,Family Customer
2258602,1969,Master,Married,58895.5,0,0,2013-07-01,84,18,0,1189,4,0,188,1,3,0,13,7,0,0,0,0,0,0,0,India,56,0,1399,16,4581,50-59,High,High Web Engagement
8693976,1990,2n Cycle,Single,67247.4,1,0,2013-11-15,2,0,0,375,16,0,6,1,5,4,0,3,1,0,0,1,0,0,0,Saudi Arabia,35,1,397,9,4444,30-39,High,Family Customer
11010232,1964,Graduation,Widow,31185.4,0,0,2013-11-30,29,0,47,87,0,18,38,1,4,0,1,7,0,0,0,0,0,0,0,India,61,0,190,5,4429,60-69,Mid,High Web Engagement
5485693,1988,Master,Single,81486.2,0,1,2013-06-28,8,44,6,166,38,6,7,4,2,1,6,8,0,0,0,0,0,1,0,Australia,37,1,267,9,4584,30-39,High,High Income
11820359,1966,Graduation,Together,51891.1,1,1,2013-05-29,92,1,0,189,15,5,14,1,7,0,6,6,0,0,0,0,0,1,0,Spain,59,2,224,13,4614,50-59,Mid,Campaign Responder
98808,1958,Graduation,Widow,92126.8,0,0,2013-06-10,99,85,0,690,29,1,28,1,4,4,4,5,0,0,0,0,0,0,0,Canada,67,0,833,12,4602,60-69,Very High,High Income
3224185,1956,Graduation,Married,20409.8,0,0,2012-11-17,97,0,0,33,7,84,30,2,5,2,6,8,0,1,0,0,0,0,0,Saudi Arabia,69,0,154,13,4807,60-69,Low,High Web Engagement
15649884,1974,Graduation,Together,38317.6,1,1,2014-04-26,13,74,0,11,0,8,2,2,10,7,0,4,0,0,0,1,0,0,0,Germany,51,2,95,17,4282,50-59,Mid,Family Customer
9644830,1975,Graduation,Divorced,69903.1,1,1,2013-04-30,56,224,2,663,14,0,228,1,6,4,0,8,0,0,0,0,0,0,0,India,50,2,1131,10,4643,50-59,High,High Web Engagement
13759632,1942,Graduation,Together,29097.4,0,1,2013-07-10,34,169,0,56,17,0,41,2,9,2,10,4,0,0,0,0,0,0,0,Saudi Arabia,83,1,283,21,4572,70+,Mid,Family Customer
12047934,1985,PhD,Single,38188.1,1,0,2013-01-10,30,45,0,18,0,0,12,4,5,1,3,7,0,0,0,0,0,0,0,Saudi Arabia,40,1,75,9,4753,40-49,Mid,High Web Engagement
4643688,1983,2n Cycle,Married,51648.8,1,0,2012-09-27,29,51,0,27,22,4,3,2,1,0,3,6,0,0,0,0,0,0,0,Canada,42,1,107,4,4858,40-49,Mid,High Web Engagement
4501624,1968,Graduation,Single,10325.2,1,1,2012-12-31,99,32,0,438,89,0,1,1,8,1,3,7,0,0,0,0,0,0,0,Spain,57,2,560,12,4763,50-59,Low,High Web Engagement
13073836,1981,Master,Married,4313.4,1,0,2014-06-29,80,15,0,513,62,0,5,2,2,2,10,8,0,0,0,0,0,0,0,Spain,44,1,595,14,4218,40-49,Low,High Web Engagement
4148590,1965,Master,Married,100739.4,0,0,2013-10-04,84,724,44,1203,255,23,94,1,12,1,7,8,0,0,0,0,0,1,0,Spain,60,0,2343,20,4486,60-69,Very High,High Spender
4585449,1977,PhD,Divorced,107974.3,0,0,2012-07-30,83,1001,178,177,185,0,0,1,7,4,8,5,0,0,0,0,0,0,0,Spain,48,0,1541,19,4917,40-49,Very High,High Income
14394714,1966,Graduation,Divorced,92596.3,0,0,2013-01-09,24,573,0,236,43,15,93,1,4,3,12,4,0,0,0,1,0,0,0,Spain,59,0,960,19,4754,50-59,Very High,High Income
13543454,1979,Graduation,Together,81419.4,1,0,2013-08-14,95,0,0,325,32,5,21,5,8,3,6,8,0,0,0,0,0,0,0,USA,46,1,383,17,4537,40-49,High,High Income
11638512,1989,Master,Together,60363.6,0,0,2013-11-24,99,29,0,658,167,3,54,1,6,1,3,8,0,0,0,1,0,0,0,Spain,36,0,911,10,4435,30-39,High,High Web Engagement
187767,1955,Master,Together,50946.1,0,1,2013-01-19,87,634,30,166,11,6,3,4,4,0,2,8,0,0,0,0,0,0,0,USA,70,1,850,6,4744,70+,Mid,High Web Engagement
6864846,1993,Master,Single,7155.8,1,0,2014-02-03,69,0,0,44,0,2,10,2,2,2,6,8,0,0,0,0,0,0,0,Germany,32,1,56,10,4364,30-39,Low,High Web Engagement
1951962,1971,PhD,Together,16760.7,1,0,2014-02-06,99,196,0,19,5,9,76,3,8,1,1,7,0,0,0,0,0,0,0,India,54,1,305,10,4361,50-59,Low,High Web Engagement
12816917,1982,Master,Together,1730.0,1,0,2013-12-11,85,0,0,40,0,0,5,2,0,0,3,7,0,0,0,0,0,0,0,Spain,43,1,45,3,4418,40-49,Low,High Web Engagement
15572185,1980,PhD,Together,52788.1,1,0,2014-06-29,15,0,91,255,10,0,0,1,10,0,4,5,0,0,0,0,0,0,0,Germany,45,1,356,14,4218,40-49,Mid,Family Customer
1133260,1983,PhD,Widow,105355.4,0,0,2014-05-28,63,135,29,191,43,3,1,3,4,2,3,6,0,0,0,0,0,0,0,Saudi Arabia,42,0,402,9,4250,40-49,Very High,High Income
5394210,1963,Basic,Together,87000.0,0,0,2013-12-28,57,391,70,1134,173,70,119,3,11,6,2,7,0,0,0,0,0,0,0,Spain,62,0,1957,19,4401,60-69,Very High,High Spender
15878998,1965,Graduation,Married,80032.4,1,0,2014-06-14,74,168,199,357,33,47,16,3,2,1,3,1,0,0,0,1,0,0,0,Spain,60,1,820,6,4233,60-69,High,High Income
375201,1974,Graduation,Married,43122.7,1,0,2012-12-03,57,101,0,41,30,0,21,2,2,0,3,5,0,0,0,0,0,0,0,Canada,51,1,193,5,4791,50-59,Mid,Family Customer
8960151,1967,Master,Together,66414.6,1,1,2014-02-24,99,170,64,1072,259,22,6,0,9,3,7,7,0,0,0,0,0,0,0,Spain,58,2,1593,19,4343,50-59,High,High Spender
4604699,1967,Master,Together,71822.9,0,2,2012-12-26,65,1046,8,203,259,7,49,1,12,3,5,8,0,0,0,0,0,1,0,USA,58,2,1572,20,4768,50-59,High,High Spender
25275,1957,Graduation,Together,87438.1,0,1,2012-09-07,85,243,17,791,47,105,153,3,7,1,6,3,0,0,0,0,0,0,0,USA,68,1,1356,14,4878,60-69,Very High,High Income
15678451,1967,Graduation,Divorced,55045.6,1,1,2012-09-18,41,0,3,62,113,30,40,2,5,0,8,8,1,0,0,0,0,0,0,Germany,58,2,248,13,4867,50-59,Mid,High Web Engagement
5909153,1960,Master,Widow,59691.5,1,0,2012-11-20,23,0,0,201,131,8,46,1,6,1,5,8,0,0,0,0,0,1,0,India,65,1,386,12,4804,60-69,High,Campaign Responder
12561922,1963,Graduation,Married,4906.8,1,0,2014-06-29,99,7,0,32,0,0,0,2,7,0,3,8,0,0,0,0,0,0,0,Canada,62,1,39,10,4218,60-69,Low,High Web Engagement
15942090,1963,PhD,Single,94166.5,0,0,2012-12-01,79,48,89,222,146,54,0,1,2,0,5,6,0,0,0,0,0,0,0,Australia,62,0,559,7,4793,60-69,Very High,High Income
5920196,1958,Master,Married,39357.5,1,0,2012-07-30,96,0,0,50,0,0,5,3,2,0,3,5,0,0,0,0,0,0,0,Spain,67,1,55,5,4917,60-69,Mid,Family Customer
15408960,1967,Graduation,Single,84352.1,0,0,2014-02-02,99,1493,0,70,43,23,331,4,9,2,3,7,0,0,0,1,0,1,0,USA,58,0,1960,14,4365,50-59,High,High Spender
3158540,1990,2n Cycle,Together,15328.4,1,1,2014-06-29,24,0,0,10,1,1,0,5,3,0,5,7,0,0,0,0,0,0,0,Canada,35,2,12,8,4218,30-39,Low,High Web Engagement
10035283,1963,Graduation,Single,110597.3,0,1,2014-05-10,72,62,79,64,136,37,63,1,1,4,5,3,1,0,0,1,0,0,0,Spain,62,1,441,10,4268,60-69,Very High,High Income
15610846,1957,Master,Single,17081.0,0,0,2014-06-29,79,57,0,52,14,4,217,2,6,2,7,1,0,0,0,0,0,0,0,Canada,68,0,344,15,4218,60-69,Low,Standard Customer
1351173,1987,2n Cycle,Divorced,83328.1,1,0,2013-09-18,22,743,0,338,259,36,189,4,2,2,6,2,0,1,0,1,0,1,0,Spain,38,1,1565,10,4502,30-39,High,High Spender
3254189,1996,Graduation,Married,23485.8,1,1,2014-06-08,72,0,16,201,10,10,14,7,5,1,4,4,0,0,0,0,0,1,0,Spain,29,2,251,10,4239,18-29,Low,Campaign Responder
10339776,1984,Graduation,Together,53199.9,0,1,2013-12-10,32,50,35,1221,0,5,38,1,3,1,0,7,1,0,1,1,0,0,0,Spain,41,1,1349,4,4419,40-49,Mid,High Web Engagement
16175476,1961,Graduation,Divorced,84654.6,1,1,2014-05-24,44,0,115,155,7,4,231,1,4,3,3,3,0,0,0,0,0,0,0,Spain,64,2,512,10,4254,60-69,High,High Income
8161925,1968,PhD,Married,36675.2,1,0,2012-12-11,43,0,0,98,0,0,0,3,2,0,1,6,0,0,0,0,0,0,0,Spain,57,1,98,3,4783,50-59,Mid,High Web Engagement
9335902,1963,Master,Single,72540.3,0,1,2013-04-06,59,23,12,38,20,3,0,2,2,0,1,7,0,0,0,0,0,1,0,Australia,62,1,96,3,4667,60-69,High,Campaign Responder
1231439,1971,Graduation,Single,56845.7,0,0,2013-11-20,55,72,0,62,41,1,44,1,3,2,3,7,0,0,0,0,0,0,0,Australia,54,0,220,8,4439,50-59,Mid,High Web Engagement
6544326,1957,2n Cycle,Together,15078.2,0,1,2013-08-15,93,65,0,35,4,16,3,1,4,0,5,8,0,0,0,0,0,0,0,Germany,68,1,123,9,4536,60-69,Low,High Web Engagement
14111582,1980,Graduation,Widow,76581.8,0,1,2013-01-14,4,35,3,55,259,52,89,3,14,5,6,8,0,0,0,1,0,0,0,Australia,45,1,493,25,4749,40-49,High,High Income
12134674,1961,Graduation,Single,79789.7,0,0,2013-05-08,99,1289,18,1166,146,8,58,1,4,5,4,3,0,0,0,1,0,0,0,Spain,64,0,2685,13,4635,60-69,High,High Spender
5745282,1949,PhD,Married,67170.0,0,0,2013-11-16,50,108,0,35,222,96,51,0,4,6,4,1,0,0,1,0,0,0,0,Saudi Arabia,76,0,512,14,4443,70+,High,Standard Customer
14170943,1985,2n Cycle,Together,1730.0,1,1,2013-10-14,21,19,0,25,2,0,0,4,4,0,4,6,0,0,0,0,0,0,0,Canada,40,2,46,8,4476,40-49,Low,High Web Engagement
4525475,1971,Master,Married,86125.1,1,1,2013-06-07,41,0,0,30,30,178,0,4,9,3,2,8,0,0,0,0,0,0,0,India,54,2,238,14,4605,50-59,Very High,High Income
10921477,1972,2n Cycle,Together,91284.8,0,0,2013-05-04,12,203,0,64,10,4,49,1,3,0,2,1,0,0,0,0,0,0,0,Canada,53,0,330,5,4639,50-59,Very High,High Income
8065081,1958,Master,Single,60546.7,0,0,2013-04-26,18,1120,60,160,112,26,0,1,6,5,13,0,0,0,0,0,0,1,0,India,67,0,1478,24,4647,60-69,High,Campaign Responder
11509445,1977,Master,Single,1730.0,1,0,2014-02-02,25,2,0,14,0,3,0,2,1,0,7,8,0,0,0,0,0,0,0,Spain,48,1,19,8,4365,40-49,Low,High Web Engagement
9514808,1967,Graduation,Married,20602.4,1,1,2013-08-23,99,0,0,36,153,2,4,3,3,0,7,7,0,0,0,0,0,0,0,Spain,58,2,195,10,4528,50-59,Low,High Web Engagement
9560604,1981,Graduation,Together,60425.1,1,1,2014-06-18,84,0,0,3,2,0,36,3,3,1,7,5,0,0,0,0,0,0,0,Spain,44,2,41,11,4229,40-49,High,Family Customer
8498856,1984,Graduation,Widow,45653.6,0,1,2013-01-12,3,197,18,163,26,57,0,4,2,1,6,5,0,0,0,1,0,0,0,Saudi Arabia,41,1,461,9,4751,40-49,Mid,Family Customer
2327209,1991,Graduation,Together,16885.9,0,1,2012-07-30,35,0,29,37,5,4,13,4,3,1,0,5,0,0,0,0,0,0,0,Spain,34,1,88,4,4917,30-39,Low,Family Customer
3151362,1969,Basic,Single,40666.7,1,0,2013-09-12,73,1283,24,205,6,4,3,4,4,0,3,7,0,0,0,0,0,0,0,Spain,56,1,1525,7,4508,50-59,Mid,High Web Engagement
